account_id,customer_id,branch_id,account_type,opening_date,balance,account_status
A03975,C03975,B010,Business,2024-08-22,238441.33,Inactive
A03976,C03976,B009,Savings,2025-06-30,232226.08,Active
A03977,C03977,B013,Business,2025-12-16,208509.4,Active
A03978,C03978,B013,Savings,2023-03-25,6847.26,Inactive
A03979,C03979,B013,Current,2025-08-17,85216.85,Active
A03980,C03980,B004,Current,2022-03-08,394784.62,Active
A03981,C03981,B004,Current,2022-11-06,430065.1,Inactive
A03982,C03982,B028,Current,2023-07-16,242976.87,Active
A03983,C03983,B025,Business,2022-09-26,71163.33,Active
A03984,C03984,B023,Current,2025-08-03,301354.89,Active
A03985,C03985,B028,Savings,2022-11-13,453623.62,Active
A03986,C03986,B021,Business,2025-07-04,287110.51,Active
A03987,C03987,B029,Business,2022-02-12,203438.91,Inactive
A03988,C03988,B002,Salary,2023-08-17,273824.89,Active
A03989,C03989,B004,Current,2022-01-07,105180.36,Active
A03990,C03990,B007,Salary,2024-11-18,262920.31,Active
A03991,C03991,B019,Savings,2022-06-01,60670.25,Active
A03992,C03992,B028,Business,2025-03-07,178984.66,Active
A03993,C03993,B009,Current,2025-03-17,63584.1,Inactive
A03994,C03994,B024,Current,2022-12-19,236502.86,Active
A03995,C03995,B016,Savings,2026-08-06,156930.21,Active
A03996,C03996,B026,Business,2022-10-24,129948.04,Active
A03997,C03997,B003,Business,2024-08-08,364672.64,Active
A03998,C03998,B030,Salary,2026-05-12,370365.96,Active
A03999,C03999,B019,Salary,2023-03-10,87625.36,Active
A04000,C04000,B016,Current,2026-03-05,461091.06,Active
A04001,C04001,B025,Business,2022-08-09,100743.52,Inactive
A04002,C04002,B011,Business,2025-09-07,92746.72,Inactive
A04003,C04003,B015,Business,2024-07-18,262235.04,Inactive
A04004,C04004,B016,Salary,2024-02-08,286138.24,Active
A04005,C04005,B026,Business,2024-07-28,40591.79,Active
A04006,C04006,B003,Business,2022-07-25,132135.14,Active
A04007,C04007,B019,Salary,2024-03-02,113929.12,Active
A04008,C04008,B018,Salary,2023-11-17,93682.32,Inactive
A04009,C04009,B028,Current,2021-10-30,100034.36,Active
A04010,C04010,B022,Business,2022-06-24,425514.81,Active
A04011,C04011,B012,Savings,2022-07-01,21413.15,Active
A04012,C04012,B003,Current,2024-01-25,306845.83,Active
A04013,C04013,B010,Savings,2025-05-31,157369.75,Active
A04014,C04014,B024,Current,2026-09-09,209285.58,Active
A04015,C04015,B016,Current,2025-05-03,380279.64,Active
A04016,C04016,B019,Savings,2024-07-23,48080.3,Inactive
A04017,C04017,B004,Business,2026-06-23,389782.01,Active
A04018,C04018,B027,Business,2022-02-14,353497.69,Active
A04019,C04019,B010,Savings,2024-12-31,174600.39,Inactive
A04020,C04020,B008,Savings,2022-09-07,193803.06,Inactive
A04021,C04021,B015,Current,2023-05-30,196616.72,Active
A04022,C04022,B002,Business,2023-09-04,63494.87,Active
A04023,C04023,B025,Current,2025-03-02,231744.27,Inactive
A04024,C04024,B010,Current,2026-07-05,338940.24,Active
A04025,C04025,B012,Business,2025-05-17,285968.84,Inactive
A04026,C04026,B006,Salary,2021-12-08,456029.9,Inactive
A04027,C04027,B004,Salary,2023-04-18,184146.39,Inactive
A04028,C04028,B020,Current,2024-12-05,82693.12,Inactive
A04029,C04029,B015,Savings,2025-06-04,63679.77,Active
A04030,C04030,B010,Savings,2023-07-04,417600.73,Inactive
A04031,C04031,B022,Business,2025-07-09,106772.96,Active
A04032,C04032,B024,Business,2025-12-18,7278.17,Inactive
A04033,C04033,B017,Salary,2023-05-09,206118.95,Inactive
A04034,C04034,B025,Savings,2025-06-18,22292.03,Active
A04035,C04035,B022,Business,2024-01-25,104230.95,Active
A04036,C04036,B017,Business,2025-01-16,493223.49,Inactive
A04037,C04037,B028,Salary,2022-09-05,415492.26,Active
A04038,C04038,B028,Business,2024-07-07,140534.29,Inactive
A04039,C04039,B002,Current,2022-05-30,194426.01,Active
A04040,C04040,B016,Business,2025-11-11,420630.27,Inactive
A04041,C04041,B029,Salary,2026-08-12,299291.36,Active
A04042,C04042,B024,Salary,2023-02-24,261530.08,Inactive
A04043,C04043,B013,Salary,2024-07-20,410536.07,Active
A04044,C04044,B015,Savings,2022-05-04,177690.88,Active
A04045,C04045,B009,Business,2024-08-21,454026.58,Active
A04046,C04046,B021,Savings,2022-11-07,359866.05,Active
A04047,C04047,B009,Savings,2025-10-13,388453.13,Active
A04048,C04048,B015,Business,2023-03-06,88978.27,Active
A04049,C04049,B018,Salary,2026-09-06,341216.9,Inactive
A04050,C04050,B011,Current,2025-06-27,322632.97,Active
A04051,C04051,B011,Savings,2021-09-29,122326.57,Active
A04052,C04052,B009,Savings,2024-02-02,387561.86,Inactive
A04053,C04053,B017,Savings,2022-07-19,190425.76,Active
A04054,C04054,B007,Salary,2026-09-09,462831.86,Active
A04055,C04055,B006,Savings,2022-01-14,127598.95,Inactive
A04056,C04056,B010,Savings,2022-09-11,349830.58,Active
A04057,C04057,B026,Savings,2025-10-18,239985.69,Inactive
A04058,C04058,B007,Savings,2025-02-09,483957.21,Active
A04059,C04059,B003,Salary,2025-11-13,5647.44,Inactive
A04060,C04060,B007,Current,2025-10-08,406344.95,Active
A04061,C04061,B027,Savings,2021-10-01,160541.9,Active
A04062,C04062,B026,Current,2025-09-18,206767.6,Active
A04063,C04063,B028,Business,2023-08-01,317661.67,Inactive
A04064,C04064,B007,Current,2023-02-11,445972.06,Inactive
A04065,C04065,B015,Salary,2023-11-08,325620.81,Active
A04066,C04066,B023,Business,2024-01-04,432565.65,Active
A04067,C04067,B008,Current,2024-12-25,426128.46,Active
A04068,C04068,B029,Business,2026-01-08,102300.18,Inactive
A04069,C04069,B009,Savings,2023-01-17,171158.8,Active
A04070,C04070,B026,Savings,2025-10-13,355812.56,Active
A04071,C04071,B027,Savings,2022-07-08,31419.3,Active
A04072,C04072,B001,Current,2025-09-08,316001.23,Inactive
A04073,C04073,B002,Business,2026-01-06,403076.04,Active
A04074,C04074,B022,Salary,2021-12-11,61917.42,Active
A04075,C04075,B017,Salary,2021-12-03,297990.06,Inactive
A04076,C04076,B016,Business,2025-12-28,105081.37,Active
A04077,C04077,B008,Savings,2024-01-14,216422.52,Active
A04078,C04078,B009,Current,2023-05-31,445276.01,Inactive
A04079,C04079,B028,Salary,2026-07-20,138447.86,Inactive
A04080,C04080,B017,Current,2024-02-15,428231.44,Active
A04081,C04081,B026,Salary,2024-03-10,335997.31,Active
A04082,C04082,B014,Savings,2023-03-18,96936.1,Inactive
A04083,C04083,B001,Business,2024-11-08,431055.12,Inactive
A04084,C04084,B011,Business,2025-12-04,379327.57,Active
A04085,C04085,B016,Savings,2023-08-24,320071.92,Active
A04086,C04086,B006,Current,2022-07-03,123381.92,Inactive
A04087,C04087,B030,Savings,2023-04-26,432034.21,Active
A04088,C04088,B005,Current,2023-08-04,248532.21,Active
A04089,C04089,B012,Salary,2023-01-17,480176.96,Active
A04090,C04090,B023,Current,2022-04-15,455067.21,Active
A04091,C04091,B016,Business,2022-11-23,467911.17,Inactive
A04092,C04092,B001,Salary,2024-06-19,458749.87,Active
A04093,C04093,B016,Savings,2026-05-03,380454.85,Inactive
A04094,C04094,B028,Salary,2023-05-30,63957.25,Active
A04095,C04095,B027,Business,2025-09-06,137327.42,Inactive
A04096,C04096,B002,Business,2025-07-16,266216.6,Active
A04097,C04097,B015,Salary,2022-11-01,258583.71,Active
A04098,C04098,B026,Savings,2026-06-12,117859.02,Active
A04099,C04099,B015,Current,2021-11-20,219265.46,Active
A04100,C04100,B022,Salary,2024-03-15,346599.46,Active
A04101,C04101,B028,Salary,2025-08-16,439432.25,Active
A04102,C04102,B016,Current,2022-10-31,259466.01,Active
A04103,C04103,B007,Savings,2023-07-22,434101.31,Active
A04104,C04104,B026,Business,2023-02-11,402776.37,Active
A04105,C04105,B008,Savings,2025-11-10,216871.21,Active
A04106,C04106,B024,Salary,2025-11-02,474341.84,Active
A04107,C04107,B029,Savings,2022-11-04,277658.82,Active
A04108,C04108,B024,Current,2026-02-14,16857.72,Active
A04109,C04109,B021,Savings,2022-11-09,233277.98,Active
A04110,C04110,B014,Savings,2022-12-14,423147.12,Active
A04111,C04111,B005,Business,2024-02-25,311560.32,Active
A04112,C04112,B004,Salary,2023-07-20,83682.06,Active
A04113,C04113,B029,Current,2026-07-07,305490.6,Inactive
A04114,C04114,B013,Current,2024-11-19,113377.71,Active
A04115,C04115,B030,Current,2023-10-14,182317.14,Inactive
A04116,C04116,B012,Salary,2023-10-30,484681.3,Active
A04117,C04117,B001,Business,2024-04-09,300634.85,Active
A04118,C04118,B026,Salary,2023-11-03,141213.36,Active
A04119,C04119,B026,Current,2026-07-30,342895.58,Active
A04120,C04120,B030,Current,2022-05-08,17749.22,Active
A04121,C04121,B028,Salary,2026-08-09,111425.91,Active
A04122,C04122,B001,Savings,2022-05-13,149642.08,Active
A04123,C04123,B003,Current,2025-09-21,351392.74,Inactive
A04124,C04124,B030,Current,2022-11-21,404835.13,Active
A04125,C04125,B010,Savings,2024-03-09,391972.27,Active
A04126,C04126,B019,Current,2023-12-22,455473.57,Active
A04127,C04127,B030,Salary,2023-02-25,152174.25,Active
A04128,C04128,B023,Business,2025-05-30,112669.69,Active
A04129,C04129,B015,Business,2022-08-03,302001.51,Active
A04130,C04130,B019,Current,2023-04-17,139093.15,Active
A04131,C04131,B021,Salary,2023-08-05,122167.57,Active
A04132,C04132,B012,Savings,2025-12-03,270213.14,Inactive
A04133,C04133,B005,Current,2024-09-30,383520.93,Active
A04134,C04134,B014,Salary,2024-01-23,426716.15,Active
A04135,C04135,B028,Savings,2024-05-19,254699.42,Active
A04136,C04136,B028,Salary,2022-04-29,185739.2,Inactive
A04137,C04137,B022,Business,2025-05-18,388132.59,Active
A04138,C04138,B011,Salary,2024-03-21,297915.57,Active
A04139,C04139,B002,Savings,2023-03-17,289717.82,Active
A04140,C04140,B028,Salary,2024-09-30,134591.88,Inactive
A04141,C04141,B013,Savings,2024-09-11,339227.53,Active
A04142,C04142,B001,Salary,2021-10-01,258686.88,Active
A04143,C04143,B019,Savings,2025-08-27,442963.73,Active
A04144,C04144,B024,Savings,2024-04-12,257658.4,Active
A04145,C04145,B021,Salary,2026-02-03,147612.89,Active
A04146,C04146,B002,Current,2023-08-21,459137.77,Active
A04147,C04147,B015,Business,2021-09-20,299851.56,Active
A04148,C04148,B012,Salary,2024-06-02,302660.52,Active
A04149,C04149,B012,Salary,2023-08-05,256610.23,Active
A04150,C04150,B028,Savings,2022-08-21,256355.86,Active
A04151,C04151,B022,Current,2026-02-20,226085.17,Active
A04152,C04152,B010,Business,2024-04-30,384981.38,Inactive
A04153,C04153,B021,Business,2023-02-25,467217.01,Active
A04154,C04154,B012,Current,2024-06-08,188118.96,Active
A04155,C04155,B005,Current,2025-04-24,259585.63,Active
A04156,C04156,B028,Salary,2025-02-25,369647.09,Active
A04157,C04157,B016,Business,2024-06-20,309769.0,Active
A04158,C04158,B016,Savings,2022-08-10,356793.95,Active
A04159,C04159,B029,Salary,2024-07-01,301923.48,Active
A04160,C04160,B018,Salary,2022-07-24,286749.36,Inactive
A04161,C04161,B015,Salary,2023-09-16,461401.38,Active
A04162,C04162,B014,Business,2022-03-30,70623.06,Active
A04163,C04163,B026,Business,2024-08-02,331200.56,Inactive
A04164,C04164,B004,Current,2022-02-18,168296.6,Active
A04165,C04165,B011,Savings,2024-01-10,465413.96,Inactive
A04166,C04166,B014,Business,2022-12-01,135436.16,Active
A04167,C04167,B013,Salary,2025-06-30,66342.83,Active
A04168,C04168,B030,Current,2025-05-12,247955.44,Inactive
A04169,C04169,B013,Salary,2024-04-20,102685.48,Active
A04170,C04170,B010,Salary,2025-02-03,474475.63,Active
A04171,C04171,B009,Savings,2026-01-26,250736.02,Active
A04172,C04172,B002,Salary,2022-04-14,145044.25,Active
A04173,C04173,B011,Current,2023-01-16,396201.34,Active
A04174,C04174,B012,Salary,2025-12-15,444426.44,Active
A04175,C04175,B030,Business,2025-07-26,401702.96,Active
A04176,C04176,B014,Current,2022-05-26,105750.98,Inactive
A04177,C04177,B023,Business,2023-09-07,210306.81,Active
A04178,C04178,B018,Salary,2025-09-01,380520.66,Active
A04179,C04179,B026,Savings,2023-04-14,19834.8,Inactive
A04180,C04180,B025,Savings,2024-08-22,150383.04,Active
A04181,C04181,B016,Savings,2024-07-13,188425.61,Active
A04182,C04182,B022,Business,2025-06-24,281781.93,Active
A04183,C04183,B003,Business,2024-03-18,293620.12,Active
A04184,C04184,B013,Business,2026-07-13,444147.62,Active
A04185,C04185,B028,Savings,2022-10-06,335773.68,Inactive
A04186,C04186,B002,Salary,2022-11-11,324883.74,Active
A04187,C04187,B003,Savings,2025-06-12,187434.15,Active
A04188,C04188,B020,Savings,2025-08-16,50953.14,Active
A04189,C04189,B027,Current,2026-09-08,90739.71,Active
A04190,C04190,B013,Salary,2026-09-09,29001.36,Active
A04191,C04191,B022,Current,2022-11-26,355269.35,Inactive
A04192,C04192,B008,Business,2025-03-13,295780.58,Active
A04193,C04193,B030,Savings,2023-09-06,334516.27,Active
A04194,C04194,B018,Business,2026-09-12,261786.18,Active
A04195,C04195,B018,Current,2025-02-02,266465.6,Active
A04196,C04196,B015,Savings,2023-11-08,377581.83,Inactive
A04197,C04197,B025,Business,2023-07-20,218977.07,Active
A04198,C04198,B024,Salary,2023-04-04,440935.64,Active
A04199,C04199,B024,Savings,2021-12-16,274120.42,Active
A04200,C04200,B017,Savings,2025-05-06,96869.13,Active
A04201,C04201,B024,Business,2024-07-05,220307.58,Inactive
A04202,C04202,B009,Current,2024-03-23,365325.71,Inactive
A04203,C04203,B010,Salary,2026-02-25,424872.64,Active
A04204,C04204,B015,Current,2026-01-26,384415.46,Active
A04205,C04205,B025,Business,2024-03-13,301639.14,Inactive
A04206,C04206,B014,Current,2022-04-09,223959.93,Active
A04207,C04207,B017,Savings,2023-12-24,343134.19,Inactive
A04208,C04208,B015,Salary,2022-01-28,139949.95,Active
A04209,C04209,B010,Business,2023-05-05,265604.89,Active
A04210,C04210,B010,Salary,2023-02-12,195091.0,Active
A04211,C04211,B026,Salary,2024-06-12,128414.08,Active
A04212,C04212,B011,Business,2023-06-25,204670.8,Active
A04213,C04213,B007,Salary,2021-12-28,10067.27,Active
A04214,C04214,B021,Business,2024-06-04,397158.18,Active
A04215,C04215,B028,Business,2023-10-01,137793.14,Inactive
A04216,C04216,B013,Business,2026-03-02,335497.6,Active
A04217,C04217,B029,Savings,2024-03-05,332337.66,Active
A04218,C04218,B027,Current,2024-09-21,290386.56,Active
A04219,C04219,B008,Current,2026-08-31,136813.39,Inactive
A04220,C04220,B005,Current,2025-01-15,452141.38,Active
A04221,C04221,B015,Current,2021-12-27,119049.88,Active
A04222,C04222,B002,Business,2024-06-03,339367.51,Active
A04223,C04223,B007,Business,2025-02-10,248510.21,Active
A04224,C04224,B023,Salary,2024-07-07,250407.33,Active
A04225,C04225,B002,Salary,2026-04-04,394675.68,Active
A04226,C04226,B019,Business,2025-09-26,344810.61,Active
A04227,C04227,B022,Business,2024-05-26,332983.22,Active
A04228,C04228,B027,Business,2025-06-15,253695.77,Active
A04229,C04229,B002,Salary,2022-02-18,171975.45,Active
A04230,C04230,B030,Business,2022-02-08,320414.67,Inactive
A04231,C04231,B021,Business,2024-03-19,134263.44,Active
A04232,C04232,B020,Salary,2022-11-12,111343.59,Inactive
A04233,C04233,B030,Current,2025-08-24,86976.37,Active
A04234,C04234,B012,Business,2026-07-25,58148.6,Inactive
A04235,C04235,B012,Current,2025-07-07,441991.12,Active
A04236,C04236,B006,Savings,2025-10-21,35418.62,Active
A04237,C04237,B003,Business,2026-05-10,224323.02,Inactive
A04238,C04238,B023,Savings,2023-10-01,433402.14,Active
A04239,C04239,B002,Current,2025-04-04,166269.58,Active
A04240,C04240,B019,Salary,2024-07-19,336981.58,Active
A04241,C04241,B026,Salary,2025-08-24,207379.72,Active
A04242,C04242,B008,Current,2025-08-14,161716.43,Active
A04243,C04243,B002,Savings,2024-08-02,314824.44,Active
A04244,C04244,B030,Current,2025-02-14,417313.06,Inactive
A04245,C04245,B029,Business,2023-02-18,208324.52,Active
A04246,C04246,B006,Business,2022-09-12,337451.01,Active
A04247,C04247,B025,Salary,2021-12-13,68784.07,Active
A04248,C04248,B018,Savings,2022-01-31,5774.1,Active
A04249,C04249,B030,Savings,2023-01-07,369655.89,Inactive
A04250,C04250,B002,Savings,2025-11-06,184997.04,Active
A04251,C04251,B020,Savings,2022-02-02,266728.7,Active
A04252,C04252,B015,Salary,2025-07-03,292287.51,Inactive
A04253,C04253,B012,Savings,2023-03-23,170207.41,Active
A04254,C04254,B016,Savings,2021-12-26,353128.79,Active
A04255,C04255,B020,Business,2026-03-17,52362.85,Active
A04256,C04256,B026,Salary,2022-10-07,111706.55,Active
A04257,C04257,B002,Salary,2026-06-27,471377.27,Active
A04258,C04258,B021,Business,2023-02-09,242171.76,Active
A04259,C04259,B004,Current,2024-07-11,24873.5,Active
A04260,C04260,B001,Current,2025-02-20,449075.72,Active
A04261,C04261,B004,Business,2023-10-16,277131.03,Inactive
A04262,C04262,B010,Salary,2025-04-22,402770.26,Active
A04263,C04263,B027,Business,2022-11-02,59564.39,Inactive
A04264,C04264,B008,Current,2021-09-17,26644.94,Active
A04265,C04265,B003,Current,2026-08-22,224517.5,Active
A04266,C04266,B026,Savings,2024-12-30,93909.54,Inactive
A04267,C04267,B014,Salary,2024-02-29,202081.01,Active
A04268,C04268,B006,Current,2024-10-03,104616.93,Active
A04269,C04269,B029,Business,2023-01-17,484170.79,Active
A04270,C04270,B017,Savings,2025-01-04,212167.37,Active
A04271,C04271,B009,Business,2024-12-11,166302.31,Active
A04272,C04272,B005,Business,2026-02-25,231166.9,Active
A04273,C04273,B029,Savings,2022-07-10,338853.82,Inactive
A04274,C04274,B021,Business,2023-01-24,374957.92,Active
A04275,C04275,B015,Salary,2024-03-31,60803.63,Active
A04276,C04276,B029,Salary,2023-06-22,452193.11,Inactive
A04277,C04277,B018,Business,2026-08-21,25626.3,Active
A04278,C04278,B011,Business,2025-12-22,478681.59,Active
A04279,C04279,B006,Savings,2022-08-22,350423.02,Active
A04280,C04280,B028,Business,2022-12-07,229551.8,Active
A04281,C04281,B026,Current,2024-02-14,486060.19,Active
A04282,C04282,B026,Current,2023-05-12,289303.06,Active
A04283,C04283,B025,Current,2022-12-05,13265.51,Active
A04284,C04284,B009,Salary,2025-06-29,368367.62,Active
A04285,C04285,B003,Business,2026-06-12,168769.29,Active
A04286,C04286,B029,Business,2026-06-27,292932.43,Active
A04287,C04287,B005,Savings,2022-06-11,354600.54,Active
A04288,C04288,B002,Current,2026-01-21,139347.77,Inactive
A04289,C04289,B022,Salary,2023-02-11,209071.1,Active
A04290,C04290,B021,Salary,2025-11-03,370911.71,Active
A04291,C04291,B005,Savings,2024-06-24,155770.65,Active
A04292,C04292,B011,Salary,2023-07-19,274464.67,Active
A04293,C04293,B025,Salary,2023-12-16,53770.5,Active
A04294,C04294,B007,Salary,2026-08-10,198718.61,Active
A04295,C04295,B024,Current,2022-07-19,116013.87,Inactive
A04296,C04296,B007,Current,2025-08-12,8224.03,Inactive
A04297,C04297,B023,Salary,2022-02-13,351451.81,Active
A04298,C04298,B015,Savings,2024-11-28,6434.59,Active
A04299,C04299,B004,Business,2022-03-08,386679.1,Active
A04300,C04300,B008,Business,2022-05-12,464892.69,Active
A04301,C04301,B021,Current,2024-02-05,52466.6,Inactive
A04302,C04302,B001,Salary,2026-04-20,223213.89,Active
A04303,C04303,B027,Current,2023-03-29,173799.47,Active
A04304,C04304,B018,Current,2023-05-13,431991.16,Inactive
A04305,C04305,B003,Business,2023-10-19,322762.18,Active
A04306,C04306,B013,Savings,2022-03-06,229736.6,Inactive
A04307,C04307,B012,Savings,2023-12-27,180529.96,Active
A04308,C04308,B016,Current,2023-09-17,484096.83,Active
A04309,C04309,B001,Savings,2023-01-18,490610.7,Active
A04310,C04310,B024,Salary,2021-12-20,446777.58,Active
A04311,C04311,B025,Business,2024-08-27,305254.93,Active
A04312,C04312,B008,Savings,2022-07-04,246622.42,Active
A04313,C04313,B029,Business,2024-06-20,147323.59,Inactive
A04314,C04314,B001,Salary,2023-07-30,362727.94,Active
A04315,C04315,B013,Salary,2025-09-08,353582.64,Active
A04316,C04316,B030,Salary,2024-10-27,414877.16,Active
A04317,C04317,B019,Current,2025-02-07,466040.88,Active
A04318,C04318,B015,Savings,2023-04-18,333653.68,Inactive
A04319,C04319,B028,Salary,2023-10-16,8319.71,Active
A04320,C04320,B013,Current,2024-09-12,435327.49,Inactive
A04321,C04321,B018,Salary,2025-07-02,215562.42,Active
A04322,C04322,B015,Savings,2023-10-26,292578.52,Active
A04323,C04323,B014,Savings,2021-12-14,381243.03,Inactive
A04324,C04324,B026,Savings,2025-12-31,65034.12,Inactive
A04325,C04325,B017,Savings,2026-05-19,371054.4,Active
A04326,C04326,B020,Current,2022-10-03,220822.62,Active
A04327,C04327,B019,Savings,2026-08-29,296835.8,Active
A04328,C04328,B027,Savings,2026-01-24,328571.85,Active
A04329,C04329,B002,Current,2026-06-01,497358.52,Inactive
A04330,C04330,B023,Business,2023-12-02,335052.03,Active
A04331,C04331,B012,Business,2024-12-27,235144.87,Inactive
A04332,C04332,B028,Business,2025-02-10,393522.91,Active
A04333,C04333,B009,Business,2023-09-06,71395.17,Inactive
A04334,C04334,B017,Current,2026-04-28,441065.94,Active
A04335,C04335,B004,Salary,2022-03-30,216267.21,Inactive
A04336,C04336,B010,Business,2023-06-01,18944.84,Inactive
A04337,C04337,B015,Current,2023-06-24,319691.26,Active
A04338,C04338,B013,Savings,2026-07-24,495292.15,Active
A04339,C04339,B005,Savings,2024-05-31,180280.08,Active
A04340,C04340,B007,Salary,2025-02-28,203627.76,Inactive
A04341,C04341,B026,Salary,2022-04-26,366650.46,Active
A04342,C04342,B012,Savings,2024-06-12,29110.41,Active
A04343,C04343,B004,Business,2022-07-19,236152.92,Active
A04344,C04344,B029,Business,2025-12-31,321286.28,Active
A04345,C04345,B012,Savings,2024-07-05,277743.38,Active
A04346,C04346,B016,Business,2025-03-18,134759.42,Inactive
A04347,C04347,B010,Business,2025-12-24,228307.78,Active
A04348,C04348,B012,Salary,2022-07-08,329029.65,Active
A04349,C04349,B007,Current,2024-01-19,189557.64,Inactive
A04350,C04350,B025,Savings,2023-01-20,92834.66,Active
A04351,C04351,B025,Savings,2022-01-07,421964.93,Active
A04352,C04352,B002,Business,2023-12-24,446569.09,Inactive
A04353,C04353,B021,Savings,2025-06-20,78608.4,Inactive
A04354,C04354,B004,Savings,2025-09-01,286455.66,Active
A04355,C04355,B007,Salary,2022-05-30,123292.87,Active
A04356,C04356,B007,Savings,2025-10-11,126431.26,Inactive
A04357,C04357,B018,Current,2024-02-03,24604.75,Inactive
A04358,C04358,B017,Current,2025-03-27,260221.8,Inactive
A04359,C04359,B012,Current,2021-11-16,121533.76,Active
A04360,C04360,B006,Business,2022-04-17,346325.24,Active
A04361,C04361,B005,Salary,2026-08-27,388898.26,Inactive
A04362,C04362,B009,Business,2024-02-28,254569.5,Active
A04363,C04363,B006,Current,2025-10-15,204599.33,Active
A04364,C04364,B010,Salary,2025-06-23,65499.15,Active
A04365,C04365,B019,Current,2022-09-20,401318.56,Active
A04366,C04366,B019,Current,2024-11-06,45938.51,Inactive
A04367,C04367,B017,Business,2024-06-15,171145.32,Active
A04368,C04368,B026,Current,2024-04-26,285990.72,Active
A04369,C04369,B022,Business,2025-05-18,189893.23,Active
A04370,C04370,B011,Salary,2022-03-01,482890.88,Inactive
A04371,C04371,B024,Business,2025-01-25,391582.48,Active
A04372,C04372,B015,Salary,2026-07-12,105900.8,Active
A04373,C04373,B022,Salary,2024-03-25,109783.04,Active
A04374,C04374,B007,Salary,2024-07-07,127579.36,Active
A04375,C04375,B003,Salary,2022-08-31,250002.08,Active
A04376,C04376,B028,Current,2026-06-17,450466.13,Inactive
A04377,C04377,B006,Savings,2023-12-30,311355.94,Active
A04378,C04378,B024,Current,2023-05-02,193364.87,Active
A04379,C04379,B015,Salary,2026-02-19,495946.61,Active
A04380,C04380,B029,Salary,2024-08-08,102554.17,Active
A04381,C04381,B014,Business,2025-11-26,445506.53,Inactive
A04382,C04382,B001,Salary,2022-04-20,165633.98,Inactive
A04383,C04383,B019,Salary,2024-06-12,117775.48,Active
A04384,C04384,B009,Savings,2024-08-07,34919.44,Active
A04385,C04385,B001,Salary,2025-09-05,77223.92,Inactive
A04386,C04386,B025,Business,2023-05-17,133919.06,Active
A04387,C04387,B012,Salary,2021-12-02,421539.3,Active
A04388,C04388,B004,Savings,2022-07-17,57868.09,Active
A04389,C04389,B017,Business,2024-07-26,307591.34,Active
A04390,C04390,B007,Current,2023-07-22,382517.11,Active
A04391,C04391,B012,Business,2026-03-13,485709.65,Active
A04392,C04392,B007,Salary,2025-02-15,399304.43,Active
A04393,C04393,B004,Savings,2024-08-25,165850.63,Inactive
A04394,C04394,B002,Current,2025-05-31,153286.24,Active
A04395,C04395,B013,Savings,2025-01-14,323297.71,Inactive
A04396,C04396,B010,Current,2023-06-01,195252.39,Active
A04397,C04397,B027,Salary,2024-11-21,454752.78,Active
A04398,C04398,B014,Current,2023-11-15,6607.01,Active
A04399,C04399,B004,Current,2024-06-22,174132.89,Active
A04400,C04400,B026,Business,2022-06-03,313376.84,Active
A04401,C04401,B005,Current,2024-06-21,286959.89,Active
A04402,C04402,B016,Savings,2025-11-20,376620.87,Active
A04403,C04403,B022,Salary,2024-10-16,118391.57,Inactive
A04404,C04404,B013,Savings,2021-12-15,459571.61,Active
A04405,C04405,B027,Salary,2024-08-07,238780.79,Active
A04406,C04406,B024,Savings,2022-05-31,211474.69,Active
A04407,C04407,B030,Savings,2023-08-25,30478.31,Active
A04408,C04408,B004,Business,2022-12-17,98993.48,Active
A04409,C04409,B003,Salary,2026-06-25,318041.4,Active
A04410,C04410,B024,Current,2023-12-06,5225.26,Active
A04411,C04411,B006,Salary,2024-07-30,318388.46,Inactive
A04412,C04412,B011,Business,2022-09-07,38350.63,Active
A04413,C04413,B029,Salary,2025-01-05,220880.67,Active
A04414,C04414,B017,Salary,2024-12-26,138557.23,Active
A04415,C04415,B007,Current,2023-07-01,220201.52,Active
A04416,C04416,B024,Savings,2023-05-27,74536.82,Active
A04417,C04417,B020,Savings,2022-09-02,167725.89,Inactive
A04418,C04418,B023,Salary,2023-09-21,278203.0,Inactive
A04419,C04419,B021,Savings,2026-08-19,335156.45,Inactive
A04420,C04420,B018,Current,2023-05-01,285080.71,Active
A04421,C04421,B006,Salary,2025-08-02,298361.12,Active
A04422,C04422,B003,Savings,2026-04-18,323346.89,Active
A04423,C04423,B021,Salary,2023-05-05,84216.03,Active
A04424,C04424,B017,Savings,2025-01-28,148645.62,Active
A04425,C04425,B001,Savings,2021-10-23,112117.56,Active
A04426,C04426,B023,Business,2024-03-24,451133.85,Active
A04427,C04427,B019,Savings,2022-03-16,145832.34,Active
A04428,C04428,B014,Salary,2022-09-08,81148.94,Active
A04429,C04429,B027,Current,2022-08-30,411291.51,Active
A04430,C04430,B004,Business,2023-05-23,154475.53,Active
A04431,C04431,B005,Savings,2026-07-09,311543.51,Active
A04432,C04432,B023,Salary,2023-08-23,220740.7,Inactive
A04433,C04433,B013,Salary,2023-08-17,313999.45,Active
A04434,C04434,B023,Current,2025-02-27,234358.8,Active
A04435,C04435,B008,Business,2026-07-22,231245.76,Active
A04436,C04436,B020,Savings,2025-12-29,457004.74,Active
A04437,C04437,B009,Savings,2024-07-21,498091.31,Active
A04438,C04438,B007,Current,2025-08-19,361064.91,Active
A04439,C04439,B029,Savings,2025-03-08,53695.1,Active
